#  time, MeanKE MeanKEDR MeanP MeanNuT MeanLesProduction
3.85628616E+00 1.20753540963255315E-01 1.68911698452058620E-03 5.28400782853693796E-02 1.77878607539216574E-04 1.18931288387188572E-03
3.87323405E+00 1.20703613258616366E-01 1.70503055689428065E-03 5.31350875899194303E-02 1.78830961677686940E-04 1.21717884346761972E-03
3.89014955E+00 1.20652991324832204E-01 1.72110633886751068E-03 5.34043251264162064E-02 1.79784254188574674E-04 1.24549754424116248E-03
3.90703561E+00 1.20601656838220314E-01 1.73734740436238167E-03 5.36478731596507219E-02 1.80739416867211857E-04 1.27431341369972726E-03
3.92389519E+00 1.20549590529025932E-01 1.75375653786876470E-03 5.38658120589519465E-02 1.81698990692086304E-04 1.30377928924388657E-03
3.94073121E+00 1.20496769754074098E-01 1.77033539083647500E-03 5.40582313278444859E-02 1.82662816032493416E-04 1.33387487433651256E-03
3.95754661E+00 1.20443171016772155E-01 1.78708526378125150E-03 5.42251930911325994E-02 1.83629992086932963E-04 1.36451669518423643E-03
3.97434429E+00 1.20388771807415848E-01 1.80400782096908508E-03 5.43667451659762893E-02 1.84601374177450746E-04 1.39572303195327377E-03
3.99112719E+00 1.20333549135740570E-01 1.82110474355018500E-03 5.44829422434379984E-02 1.85577673732887353E-04 1.42749501691533131E-03
4.00789823E+00 1.20277479374484270E-01 1.83837764966822827E-03 5.45738267847842642E-02 1.86558451139879413E-04 1.45975775035269957E-03
4.02466033E+00 1.20220539627537981E-01 1.85582840189443756E-03 5.46394136268108649E-02 1.87542694677120719E-04 1.49241464054037385E-03
4.04139516E+00 1.20162782571948595E-01 1.87343681807528072E-03 5.46795947966526794E-02 1.88528083741573851E-04 1.52533731675088039E-03
4.05810125E+00 1.20104207418987780E-01 1.89120023338291651E-03 5.46888511827604007E-02 1.89513466580360569E-04 1.55844490158124475E-03
4.07478154E+00 1.20044799805721372E-01 1.90912083429458593E-03 5.46941142608586492E-02 1.90498582081248400E-04 1.59168811655871836E-03
4.09143900E+00 1.19984546035443576E-01 1.92720096848844049E-03 5.46472927768349923E-02 1.91484852593543656E-04 1.62506267199739938E-03
4.10807664E+00 1.19923432285262310E-01 1.94544282851687352E-03 5.45904527656150690E-02 1.92475255924975767E-04 1.65864597228137112E-03
4.12469752E+00 1.19861443126013462E-01 1.96384789279298744E-03 5.45059989188912200E-02 1.93473327878606260E-04 1.69264339019367747E-03
4.14130473E+00 1.19798558414710987E-01 1.98241588244926683E-03 5.43973288050125930E-02 1.94478551479604350E-04 1.72713031406367731E-03
4.15790141E+00 1.19734754644729255E-01 2.00114505883403548E-03 5.42643344125069704E-02 1.95491352407841165E-04 1.76192545244834996E-03
4.17449073E+00 1.19670009706724853E-01 2.02003396317450333E-03 5.41072365189207080E-02 1.96509646322699365E-04 1.79684829687714004E-03
4.19107589E+00 1.19604304530416219E-01 2.03908224603917797E-03 5.39262172042130061E-02 1.97539330680896342E-04 1.83191372942286034E-03
4.20766013E+00 1.19537620968061406E-01 2.05829030550587011E-03 5.37215056808713412E-02 1.98574910639199111E-04 1.86711388067231448E-03
