# time, MeanKE, MeanKEDR, MeanP, MeanFKEDR
2.80257334E-01 1.24848650264713062E-01 4.72028841354320999E-04 -2.65675858357624067E-03 4.70867760668971689E-04
2.87653111E-01 1.24845144753377324E-01 4.72222378286874542E-04 -2.81040787300477829E-03 4.71059468901915035E-04
2.95050388E-01 1.24841636717281684E-01 4.72421444029128728E-04 -2.96812748977285518E-03 4.71256653909205730E-04
3.02449223E-01 1.24838126087740281E-01 4.72626052413064690E-04 -3.12990338058683534E-03 4.71459329220165534E-04
3.09849672E-01 1.24834612796098129E-01 4.72836217683460529E-04 -3.29572113437671043E-03 4.71667508767722933E-04
3.17251793E-01 1.24831096773699537E-01 4.73051954496301111E-04 -3.46556597787692645E-03 4.71881206886956247E-04
3.24655642E-01 1.24827577952017113E-01 4.73273277917037386E-04 -3.63942276856238367E-03 4.72100438313267934E-04
3.32061275E-01 1.24824056262482511E-01 4.73500203419243760E-04 -3.81727599048481501E-03 4.72325218180790656E-04
3.39468747E-01 1.24820531636596732E-01 4.73732746882787371E-04 -3.99910974528305471E-03 4.72555562020739075E-04
3.46878113E-01 1.24817004005901178E-01 4.73970924592243307E-04 -4.18490775062453114E-03 4.72791485759463002E-04
3.54289428E-01 1.24813473301982655E-01 4.74214753235243747E-04 -4.37465332927637097E-03 4.73033005717020589E-04
3.61702745E-01 1.24809939456462973E-01 4.74464249900600501E-04 -4.56832940496580773E-03 4.73280138605049173E-04
3.69117874E-01 1.24806402517655901E-01 4.74719423569649318E-04 -4.76591194494372164E-03 4.73532893098818728E-04
3.76534821E-01 1.24802862439502490E-01 4.74980289930498130E-04 -4.96738139712949237E-03 4.73791284510961222E-04
3.83953640E-01 1.24799319153055532E-01 4.75246866674141168E-04 -5.17271904654302995E-03 4.74055330132076380E-04
3.91374386E-01 1.24795772589434473E-01 4.75519171889795839E-04 -5.38190577604988167E-03 4.74325047641142817E-04
3.98797111E-01 1.24792222679772580E-01 4.75797224063194890E-04 -5.59492204669766961E-03 4.74600455103731816E-04
4.06221869E-01 1.24788669355243645E-01 4.76081042074598740E-04 -5.81174789167670808E-03 4.74881570969875244E-04
4.13648712E-01 1.24785112547093638E-01 4.76370645196936453E-04 -6.03236290701973047E-03 4.75168414072094905E-04
4.21077691E-01 1.24781552186592523E-01 4.76666053093645033E-04 -6.25674624630020732E-03 4.75461003623471688E-04
4.28508857E-01 1.24777988205050996E-01 4.76967285817036938E-04 -6.48487661343629535E-03 4.75759359215359684E-04
4.35942261E-01 1.24774420533849517E-01 4.77274363805947144E-04 -6.71673225287243002E-03 4.76063500815506618E-04
4.43377954E-01 1.24770849104406320E-01 4.77587307883821539E-04 -6.95229094679038380E-03 4.76373448765580348E-04
4.50815983E-01 1.24767273848178595E-01 4.77906139256693743E-04 -7.19153000233823270E-03 4.76689223779301597E-04
4.58256399E-01 1.24763694696681138E-01 4.78230879510959945E-04 -7.43442624860000088E-03 4.77010846940129399E-04
4.65699248E-01 1.24760111581494137E-01 4.78561550611122900E-04 -7.68095602564150288E-03 4.77338339698914183E-04
4.73144579E-01 1.24756524434219654E-01 4.78898174898100297E-04 -7.93109517925902167E-03 4.77671723871572697E-04
4.80592279E-01 1.24752933263307414E-01 4.79240767699824364E-04 -8.18481359919084883E-03 4.78011014321855362E-04
4.88042290E-01 1.24749338050757094E-01 4.79589346829868582E-04 -8.44208228626854018E-03 4.78356228367654633E-04
4.95494660E-01 1.24745738727381761E-01 4.79943935238281549E-04 -8.70287527512519747E-03 4.78707388406381367E-04
5.02949438E-01 1.24742135224161430E-01 4.80304556247825607E-04 -8.96716608694544601E-03 4.79064517196808892E-04
5.10406668E-01 1.24738527472055674E-01 4.80671233551517704E-04 -9.23492772600935548E-03 4.79427637856456770E-04
5.17866398E-01 1.24734915402101285E-01 4.81043991210346991E-04 -9.50613266370411297E-03 4.79796773859235642E-04
5.25328673E-01 1.24731298945356950E-01 4.81422853651002547E-04 -9.78075283429793822E-03 4.80171949033023602E-04
5.32793537E-01 1.24727678032990119E-01 4.81807845663475339E-04 -1.00587596241547370E-02 4.80553187557035324E-04
5.40261034E-01 1.24724052596167215E-01 4.82198992398470130E-04 -1.03401238653289089E-02 4.80940513959298690E-04
5.47731208E-01 1.24720422566141270E-01 4.82596319365220751E-04 -1.06248158267492898E-02 4.81333953114195391E-04
5.55204102E-01 1.24716787874196947E-01 4.82999852428762629E-04 -1.09128052063277112E-02 4.81733530239690998E-04
5.62679756E-01 1.24713148451695857E-01 4.83409617807738906E-04 -1.12040611223276007E-02 4.82139270894636556E-04
5.70158213E-01 1.24709504230043178E-01 4.83825642071499657E-04 -1.14985521058897072E-02 4.82551200976376880E-04
5.77639513E-01 1.24705855140710850E-01 4.84247952137805760E-04 -1.17962460907555314E-02 4.82969346717752304E-04
5.85123694E-01 1.24702201115212838E-01 4.84676575270112707E-04 -1.20971104108274757E-02 4.83393734684478115E-04
5.92610797E-01 1.24698542085137462E-01 4.85111539074972254E-04 -1.24011117822097148E-02 4.83824391772224682E-04
6.00100860E-01 1.24694877982125252E-01 4.85552871499453917E-04 -1.27082163041285136E-02 4.84261345203976180E-04
6.07593743E-01 1.24691208823720742E-01 4.86000590283196449E-04 -1.30183821508285218E-02 4.84704612086977430E-04
6.15089436E-01 1.24687534565949304E-01 4.86454720617447538E-04 -1.33315718971960401E-02 4.85154216896424768E-04
6.22587977E-01 1.24683855139529995E-01 4.86915291070374166E-04 -1.36477496032853911E-02 4.85610187440586091E-04
6.30089404E-01 1.24680170475268012E-01 4.87382330546522571E-04 -1.39668786889009123E-02 4.86072551850186198E-04
6.37593755E-01 1.24676480504013032E-01 4.87855868284089631E-04 -1.42889219209255541E-02 4.86541338575617848E-04
6.45101065E-01 1.24672785156658375E-01 4.88335933852231878E-04 -1.46138414131847874E-02 4.87016576383837794E-04
6.52611370E-01 1.24669084364149571E-01 4.88822557148185961E-04 -1.49415986143558010E-02 4.87498294355598165E-04
6.60124706E-01 1.24665378057537052E-01 4.89315768394486643E-04 -1.52721542992914263E-02 4.87986521882116393E-04
6.67641106E-01 1.24661666167887028E-01 4.89815598135997544E-04 -1.56054685641792753E-02 4.88481288662286051E-04
6.75160604E-01 1.24657948626347312E-01 4.90322077237149794E-04 -1.59415008147855766E-02 4.88982624699309861E-04
6.82683233E-01 1.24654225364115523E-01 4.90835236878872107E-04 -1.62802097628083446E-02 4.89490560297823631E-04
6.90209023E-01 1.24650496312455089E-01 4.91355108555600667E-04 -1.66215534165389742E-02 4.90005126060489909E-04
6.97738006E-01 1.24646761402693054E-01 4.91881724072639631E-04 -1.69654890728776382E-02 4.90526352885013337E-04
7.05270213E-01 1.24643020566242629E-01 4.92415115542639429E-04 -1.73119733116866258E-02 4.91054271960648437E-04
7.12805671E-01 1.24639273734529932E-01 4.92955315382987845E-04 -1.76609619843681072E-02 4.91588914765255782E-04
7.20344411E-01 1.24635520839067621E-01 4.93502356312460269E-04 -1.80124102124343786E-02 4.92130313061742565E-04
7.27886458E-01 1.24631761811451025E-01 4.94056271348299178E-04 -1.83662723796781426E-02 4.92678498894786460E-04
7.35431840E-01 1.24627996583309711E-01 4.94617093802913283E-04 -1.87225021195393387E-02 4.93233504587654360E-04
7.42980584E-01 1.24624225086360896E-01 4.95184857280991605E-04 -1.90810523130555930E-02 4.93795362738468709E-04
7.50532713E-01 1.24620447252388120E-01 4.95759595676060582E-04 -1.94418750862534184E-02 4.94364106216996202E-04
7.58088100E-01 1.24616663089566065E-01 4.96341331364219453E-04 -1.98049144204647358E-02 4.94939756481893199E-04
7.65646749E-01 1.24612872539457020E-01 4.96930096934682314E-04 -2.01701199001228376E-02 4.95522345083822062E-04
7.73208687E-01 1.24609075532735286E-01 4.97525926916817895E-04 -2.05374413618584217E-02 4.96111905478539296E-04
7.80773937E-01 1.24605272000177902E-01 4.98128856124524380E-04 -2.09068278702522932E-02 4.96708471387703613E-04
7.88342524E-01 1.24601461872612312E-01 4.98738919652442396E-04 -2.12782277114384917E-02 4.97312076795248517E-04
7.95914471E-01 1.24597645080923053E-01 4.99356152872931173E-04 -2.16515883853266762E-02 4.97922755943659158E-04
8.03489801E-01 1.24593821556065604E-01 4.99980591432562017E-04 -2.20268566027588264E-02 4.98540543330549071E-04
8.11068534E-01 1.24589991229081140E-01 5.00612271248948972E-04 -2.24039782848327838E-02 4.99165473704875655E-04
8.18650691E-01 1.24586154031039537E-01 5.01251228507202501E-04 -2.27828985479138907E-02 4.99797582063275900E-04
8.26236291E-01 1.24582309893105925E-01 5.01897499656524444E-04 -2.31635617149635806E-02 5.00436903646472473E-04
8.33825355E-01 1.24578458746509996E-01 5.02551121406824542E-04 -2.35459112919083335E-02 5.01083473935228993E-04
8.41417898E-01 1.24574600522508738E-01 5.03212130725295449E-04 -2.39298899836006169E-02 5.01737328646861933E-04
8.49013939E-01 1.24570735152490397E-01 5.03880564832812094E-04 -2.43154396749698937E-02 5.02398503731216607E-04
8.56613494E-01 1.24566862567879869E-01 5.04556461200485651E-04 -2.47025014374997777E-02 5.03067035367026636E-04
8.64216577E-01 1.24562982700139949E-01 5.05239857546055209E-04 -2.50910155220093016E-02 5.03742959957674931E-04
8.71823203E-01 1.24559095480856891E-01 5.05930791830381892E-04 -2.54809213557074983E-02 5.04426314127733684E-04
8.79433386E-01 1.24555200841640859E-01 5.06629302253846603E-04 -2.58721575457662757E-02 5.05117134718575185E-04
8.87047138E-01 1.24551298714209571E-01 5.07335427252649310E-04 -2.62646618684652389E-02 5.05815458784740946E-04
8.94664471E-01 1.24547389030309263E-01 5.08049205495329412E-04 -2.66583712771647531E-02 5.06521323589696824E-04
9.02285395E-01 1.24543471721779375E-01 5.08770675878934494E-04 -2.70532218936687940E-02 5.07234766601955922E-04
9.09909920E-01 1.24539546720531094E-01 5.09499877525405810E-04 -2.74491490165437342E-02 5.07955825490758470E-04
9.17538057E-01 1.24535613958543831E-01 5.10236849777792470E-04 -2.78460871083115111E-02 5.08684538122271051E-04
9.25169811E-01 1.24531673367847484E-01 5.10981632196682136E-04 -2.82439698105607997E-02 5.09420942555286436E-04
9.32805192E-01 1.24527724880560881E-01 5.11734264556164861E-04 -2.86427299313385328E-02 5.10165077036932963E-04
9.40444205E-01 1.24523768428864923E-01 5.12494786840343914E-04 -2.90422994574946469E-02 5.10916979998839605E-04
9.48086856E-01 1.24519803945020158E-01 5.13263239239308291E-04 -2.94426095496263460E-02 5.11676690052456228E-04
9.55733149E-01 1.24515831361356438E-01 5.14039662145435584E-04 -2.98435905440630582E-02 5.12444245985079990E-04
9.63383087E-01 1.24511850610258809E-01 5.14824096149430204E-04 -3.02451719623495797E-02 5.13219686755663059E-04
9.71036653E-01 1.24507861635821657E-01 5.15616579716094022E-04 -3.06472813217496046E-02 5.14003049196342168E-04
9.78693780E-01 1.24503864405447903E-01 5.16417146750994629E-04 -3.10498429887452604E-02 5.14794365607804507E-04
9.86354473E-01 1.24499858850316059E-01 5.17225838480300988E-04 -3.14527842257949358E-02 5.15593675501525872E-04
9.94018736E-01 1.24495844901690786E-01 5.18042696321895134E-04 -3.18560314890488638E-02 5.16401018551755934E-04
1.00168657E+00 1.24491822490874288E-01 5.18867761881595686E-04 -3.22595104278834768E-02 5.17216434591398488E-04
1.00935798E+00 1.24487791549275376E-01 5.19701076948879577E-04 -3.26631459087398379E-02 5.18039963607257441E-04
1.01703296E+00 1.24483752008369628E-01 5.20542683493130398E-04 -3.30668620124941956E-02 5.18871645735732097E-04
1.02471151E+00 1.24479703799678612E-01 5.21392623659512567E-04 -3.34705820514743790E-02 5.19711521258168856E-04
1.03239364E+00 1.24475646854831090E-01 5.22250939764684076E-04 -3.38742285652626970E-02 5.20559630596015917E-04
1.04007934E+00 1.24471581105500453E-01 5.23117674293030726E-04 -3.42777233390833339E-02 5.21416014306804029E-04
1.04776861E+00 1.24467506483448148E-01 5.23992869892515368E-04 -3.46809874074377744E-02 5.22280713078827831E-04
1.05546144E+00 1.24463422920489022E-01 5.24876569370237556E-04 -3.50839410621276715E-02 5.23153767726961265E-04
1.06315782E+00 1.24459330348531891E-01 5.25768815688667352E-04 -3.54865038700072077E-02 5.24035219187624925E-04
1.07085777E+00 1.24455228699525910E-01 5.26669651961183399E-04 -3.58885946738812522E-02 5.24925108514242493E-04
1.07856126E+00 1.24451117905552050E-01 5.27579121448139982E-04 -3.62901316108869554E-02 5.25823476872491063E-04
1.08626829E+00 1.24446997898675027E-01 5.28497267552504517E-04 -3.66910321206156825E-02 5.26730365535304601E-04
1.09397885E+00 1.24442868611083154E-01 5.29424133815651504E-04 -3.70912129623119091E-02 5.27645815878253935E-04
1.10169293E+00 1.24438729975051635E-01 5.30359763913179887E-04 -3.74905902232167479E-02 5.28569869374553359E-04
1.10941053E+00 1.24434581922874543E-01 5.31304201650677622E-04 -3.78890793384541250E-02 5.29502567590295998E-04
1.11713163E+00 1.24430424386962682E-01 5.32257490959429642E-04 -3.82865950982312769E-02 5.30443952179583786E-04
1.12485623E+00 1.24426257299772663E-01 5.33219675891985641E-04 -3.86830516726109006E-02 5.31394064879445161E-04
1.13258430E+00 1.24422080593832390E-01 5.34190800618247513E-04 -3.90783626219047345E-02 5.32352947504916366E-04
1.14031583E+00 1.24417894201726512E-01 5.35170909420750580E-04 -3.94724409129721607E-02 5.33320641944289714E-04
1.14805082E+00 1.24413698056146479E-01 5.36160046690622332E-04 -3.98651989455411568E-02 5.34297190153864643E-04
1.15578925E+00 1.24409492089816401E-01 5.37158256923224485E-04 -4.02565485573860085E-02 5.35282634152997572E-04
1.16353109E+00 1.24405276235541040E-01 5.38165584713660040E-04 -4.06464010562504960E-02 5.36277016019122161E-04
1.17127634E+00 1.24401050426178383E-01 5.39182074752583818E-04 -4.10346672347746549E-02 5.37280377882644019E-04
1.17902498E+00 1.24396814594661786E-01 5.40207771821834865E-04 -4.14212573863370001E-02 5.38292761921875746E-04
1.18677699E+00 1.24392568674002155E-01 5.41242720790004878E-04 -4.18060813397837724E-02 5.39314210357937063E-04
1.19453235E+00 1.24388312597256773E-01 5.42286966608132516E-04 -4.21890484653599726E-02 5.40344765449669363E-04
1.20229104E+00 1.24384046297572576E-01 5.43340554305412780E-04 -4.25700677143804607E-02 5.41384469488376133E-04
1.21005304E+00 1.24379769708089852E-01 5.44403528984548708E-04 -4.29490476282061093E-02 5.42433364792884202E-04
1.21781833E+00 1.24375482762110245E-01 5.45475935817737556E-04 -4.33258963749499001E-02 5.43491493704188863E-04
1.22558689E+00 1.24371185392921732E-01 5.46557820042149018E-04 -4.37005217659775513E-02 5.44558898580349126E-04
1.23335869E+00 1.24366877533893194E-01 5.47649226955324205E-04 -4.40728312892036192E-02 5.45635621791391748E-04
1.24113372E+00 1.24362559118480001E-01 5.48750201911303191E-04 -4.44427321297485300E-02 5.46721705713919173E-04
1.24891194E+00 1.24358230080140408E-01 5.49860790315655906E-04 -4.48101312018057904E-02 5.47817192726083929E-04
1.25669333E+00 1.24353890352421004E-01 5.50981037621679401E-04 -4.51749351755039649E-02 5.48922125202351606E-04
1.26447787E+00 1.24349539868921111E-01 5.52110989325647417E-04 -4.55370505071147139E-02 5.50036545507983244E-04
1.27226554E+00 1.24345178563306541E-01 5.53250690962599234E-04 -4.58963834662600295E-02 5.51160495994239036E-04
1.28005629E+00 1.24340806369267975E-01 5.54400188102090576E-04 -4.62528401689453958E-02 5.52294018992904737E-04
1.28785011E+00 1.24336423220553161E-01 5.55559526343561683E-04 -4.66063266072529944E-02 5.53437156811129017E-04
1.29564697E+00 1.24332029050972834E-01 5.56728751312429303E-04 -4.69567486836940384E-02 5.54589951726008304E-04
1.30344684E+00 1.24327623794368736E-01 5.57907908655449125E-04 -4.73040122402471550E-02 5.55752445979571484E-04
1.31124968E+00 1.24323207384618162E-01 5.59097044036546698E-04 -4.76480230930641166E-02 5.56924681773600882E-04
1.31905548E+00 1.24318779755681535E-01 5.60296203132557057E-04 -4.79886870674219174E-02 5.58106701264024225E-04
1.32686419E+00 1.24314340841522777E-01 5.61505431628902879E-04 -4.83259100326884627E-02 5.59298546555985865E-04
1.33467578E+00 1.24309890576156559E-01 5.62724775215339419E-04 -4.86595979306975526E-02 5.60500259698648671E-04
1.34249023E+00 1.24305428893622893E-01 5.63954279581965843E-04 -4.89896568245705641E-02 5.61711882679831248E-04
1.35030750E+00 1.24300955728027185E-01 5.65193990414656288E-04 -4.93159929202604888E-02 5.62933457420887570E-04
1.35812755E+00 1.24296471013467150E-01 5.66443953391270252E-04 -4.96385126131374185E-02 5.64165025771639315E-04
1.36595036E+00 1.24291974684096973E-01 5.67704214177203355E-04 -4.99571225218718440E-02 5.65406629504816398E-04
1.37377589E+00 1.24287466674088604E-01 5.68974818421482580E-04 -5.02717295262611052E-02 5.66658310311549292E-04
1.38160409E+00 1.24282946917644604E-01 5.70255811752710712E-04 -5.05822408074875010E-02 5.67920109795475633E-04
1.38943495E+00 1.24278415348962598E-01 5.71547239774798372E-04 -5.08885638809737986E-02 5.69192069468348332E-04
1.39726841E+00 1.24273871902289321E-01 5.72849148063152400E-04 -5.11906066444178173E-02 5.70474230744552873E-04
1.40510445E+00 1.24269316511885386E-01 5.74161582160819667E-04 -5.14882774099083354E-02 5.71766634935938056E-04
1.41294302E+00 1.24264749111994102E-01 5.75484587574266715E-04 -5.17814849465245905E-02 5.73069323247394941E-04
1.42078409E+00 1.24260169636896331E-01 5.76818209769740958E-04 -5.20701385204612316E-02 5.74382336771194065E-04
1.42862762E+00 1.24255578020866342E-01 5.78162494169309218E-04 -5.23541479361171735E-02 5.75705716482343105E-04
1.43647357E+00 1.24250974198177627E-01 5.79517486147203427E-04 -5.26334235763240496E-02 5.77039503233717612E-04
1.44432190E+00 1.24246358103108329E-01 5.80883231026058339E-04 -5.29078764415423647E-02 5.78383737751191648E-04
1.45217258E+00 1.24241729669932646E-01 5.82259774073073336E-04 -5.31774181941573193E-02 5.79738460628655443E-04
1.46002555E+00 1.24237088832895692E-01 5.83647160496616828E-04 -5.34419611988515356E-02 5.81103712323361127E-04
1.46788078E+00 1.24232435526261759E-01 5.85045435442633848E-04 -5.37014185620249968E-02 5.82479533151045452E-04
1.47573823E+00 1.24227769684238848E-01 5.86454643991029916E-04 -5.39557041762372888E-02 5.83865963281713762E-04
1.48359786E+00 1.24223091241042388E-01 5.87874831152471124E-04 -5.42047535253709703E-02 5.85263042734535457E-04
1.49145963E+00 1.24218400130834489E-01 5.89306041864784587E-04 -5.44484157421982751E-02 5.86670811373320817E-04
1.49932348E+00 1.24213696287782560E-01 5.90748320989825746E-04 -5.46866834216108294E-02 5.88089308902346058E-04
1.50718939E+00 1.24208979645968082E-01 5.92201713310215030E-04 -5.49194381653257194E-02 5.89518574861865280E-04
1.51505730E+00 1.24204250142576231E-01 5.93666262565909842E-04 -5.51466035271383770E-02 5.90958647679234073E-04
1.52292712E+00 1.24199507745125032E-01 5.95142002895103863E-04 -5.53680975528619418E-02 5.92409556253894521E-04
1.53079879E+00 1.24194752388211260E-01 5.96628978470380221E-04 -5.55838409577013373E-02 5.93871339263997260E-04
1.53867228E+00 1.24189984006295009E-01 5.98127233379249792E-04 -5.57937555518019587E-02 5.95344035212938398E-04
1.54654754E+00 1.24185202533772868E-01 5.99636811621784825E-04 -5.59977642922398905E-02 5.96827682425807998E-04
1.55442452E+00 1.24180407904928070E-01 6.01157757108743379E-04 -5.61957913402130194E-02 5.98322319046343904E-04
1.56230318E+00 1.24175600053930135E-01 6.02690113659043241E-04 -5.63877620986243042E-02 5.99827983032957812E-04
1.57018348E+00 1.24170778914848068E-01 6.04233924998200133E-04 -5.65736032540634232E-02 6.01344712156197587E-04
1.57806537E+00 1.24165944421657584E-01 6.05789234756082761E-04 -5.67532428124247409E-02 6.02872543995036474E-04
1.58594881E+00 1.24161096508142929E-01 6.07356086465382899E-04 -5.69266101403665403E-02 6.04411515934287383E-04
1.59383374E+00 1.24156235107999113E-01 6.08934523559820709E-04 -5.70936360009207042E-02 6.05961665161419889E-04
1.60172013E+00 1.24151360154773210E-01 6.10524589372867335E-04 -5.72542525909846903E-02 6.07523028663909466E-04
1.60960792E+00 1.24146471581844997E-01 6.12126327136101140E-04 -5.74083935805285231E-02 6.09095643226777107E-04
1.61749708E+00 1.24141569322461315E-01 6.13739779978039702E-04 -5.75559941431516842E-02 6.10679545429816152E-04
1.62538755E+00 1.24136653309689399E-01 6.15364990923055496E-04 -5.76969909967774627E-02 6.12274771645321750E-04
1.63327929E+00 1.24131723476414532E-01 6.17002002890393287E-04 -5.78313224347556526E-02 6.13881358036026214E-04
1.64117226E+00 1.24126779755341546E-01 6.18650858693333121E-04 -5.79589283608817132E-02 6.15499340552873374E-04
1.64906640E+00 1.24121822078990723E-01 6.20311601038380975E-04 -5.80797503200045293E-02 6.17128754933117312E-04
1.65696168E+00 1.24116850379673099E-01 6.21984272524925925E-04 -5.81937315332838739E-02 6.18769636698831486E-04
1.66485804E+00 1.24111864589485893E-01 6.23668915644888652E-04 -5.83008169254366562E-02 6.20422021154830414E-04
1.67275545E+00 1.24106864640316991E-01 6.25365572782140091E-04 -5.84009531561593409E-02 6.22085943387924180E-04
1.68065385E+00 1.24101850463808352E-01 6.27074286212911045E-04 -5.84940886473762425E-02 6.23761438265167775E-04
1.68855320E+00 1.24096821991382639E-01 6.28795098105517226E-04 -5.85801736117254612E-02 6.25448540432977360E-04
1.69645346E+00 1.24091779154195919E-01 6.30528050521095762E-04 -5.86591600768497229E-02 6.27147284316229513E-04
1.70435457E+00 1.24086721883133633E-01 6.32273185413530052E-04 -5.87310019101077579E-02 6.28857704117847822E-04
1.71225650E+00 1.24081650108833916E-01 6.34030544630520207E-04 -5.87956548429903955E-02 6.30579833818057495E-04
1.72015920E+00 1.24076563761633299E-01 6.35800169914245818E-04 -5.88530764914960564E-02 6.32313707174170041E-04
1.72806263E+00 1.24071462771572188E-01 6.37582102902479434E-04 -5.89032263758049110E-02 6.34059357720488507E-04
1.73596673E+00 1.24066347068429436E-01 6.39376385129419226E-04 -5.89460659390981523E-02 6.35816818768757857E-04
1.74387148E+00 1.24061216581593692E-01 6.41183058027963216E-04 -5.89815585521670724E-02 6.37586123408222650E-04
1.75177681E+00 1.24056071240175467E-01 6.43002162930431131E-04 -5.90096694930484986E-02 6.39367304506437378E-04
1.75968269E+00 1.24050910972915762E-01 6.44833741070717742E-04 -5.90303658055585170E-02 6.41160394709952325E-04
1.76758908E+00 1.24045735708234267E-01 6.46677833586673228E-04 -5.90436154926104739E-02 6.42965426445492750E-04
1.77549593E+00 1.24040545374152891E-01 6.48534481521809278E-04 -5.90493789063367761E-02 6.44782431921500946E-04
1.78340320E+00 1.24035339898329683E-01 6.50403725828055564E-04 -5.90478455106630482E-02 6.46611443129245056E-04
1.79131085E+00 1.24030119208032544E-01 6.52285607368633530E-04 -5.90382993298218042E-02 6.48452491845071389E-04
1.79921883E+00 1.24024883230113028E-01 6.54180166920604591E-04 -5.90216642708619385E-02 6.50305609632262859E-04
1.80712711E+00 1.24019631890979712E-01 6.56087445178358554E-04 -5.89972889311369889E-02 6.52170827843679443E-04
1.81503564E+00 1.24014365116673839E-01 6.58007482756751624E-04 -5.89653466181422128E-02 6.54048177624036420E-04
1.82294438E+00 1.24009082832720705E-01 6.59940320195167174E-04 -5.89258034076474632E-02 6.55937689913145485E-04
1.83085329E+00 1.24003784964205124E-01 6.61885997960925238E-04 -5.88786450617687848E-02 6.57839395448965797E-04
1.83876234E+00 1.23998471435742080E-01 6.63844556453741181E-04 -5.88238595234168438E-02 6.59753324771104660E-04
1.84667148E+00 1.23993142171462623E-01 6.65816036010060015E-04 -5.87614369343375798E-02 6.61679508224789705E-04
1.85458067E+00 1.23987797094943494E-01 6.67800476907726929E-04 -5.86913695308399902E-02 6.63617975964756195E-04
1.86248988E+00 1.23982436129272913E-01 6.69797919370877033E-04 -5.86136516450872780E-02 6.65568757959881336E-04
1.87039907E+00 1.23977059197015987E-01 6.71808403575320707E-04 -5.85282797035138677E-02 6.67531883997543639E-04
1.87830820E+00 1.23971666220125037E-01 6.73831969653703746E-04 -5.84352522262086907E-02 6.69507383689120690E-04
1.88621724E+00 1.23966257120036019E-01 6.75868657701414422E-04 -5.83345698213460565E-02 6.71495286475166974E-04
1.89412614E+00 1.23960831817543776E-01 6.77918507782821877E-04 -5.82262351828588681E-02 6.73495621630977028E-04
1.90203488E+00 1.23955390232867835E-01 6.79981559937192608E-04 -5.81102530807689616E-02 6.75508418273090220E-04
1.90994343E+00 1.23949932285608702E-01 6.82057854185636847E-04 -5.79866303542113729E-02 6.77533705364801743E-04
1.91785174E+00 1.23944457894702736E-01 6.84147430537877343E-04 -5.78553759010111135E-02 6.79571511724064614E-04
1.92575978E+00 1.23938966978410267E-01 6.86250328999305458E-04 -5.77165006683616408E-02 6.81621866029431529E-04
1.93366752E+00 1.23933459454362557E-01 6.88366589578920558E-04 -5.75700176377297382E-02 6.83684796828382406E-04
1.94157494E+00 1.23927935239460801E-01 6.90496252296551784E-04 -5.74159418132580215E-02 6.85760332544622909E-04
1.94948199E+00 1.23922394249878845E-01 6.92639357191399715E-04 -5.72542902056808536E-02 6.87848501486284700E-04
1.95738866E+00 1.23916836401073302E-01 6.94795944330238251E-04 -5.70850818170046542E-02 6.89949331854859704E-04
1.96529490E+00 1.23911261607742518E-01 6.96966053816413925E-04 -5.69083376220940046E-02 6.92062851753314379E-04
1.97320070E+00 1.23905669783810832E-01 6.99149725798451868E-04 -5.67240805514779775E-02 6.94189089196426291E-04
1.98110602E+00 1.23900060842397491E-01 7.01347000479900251E-04 -5.65323354699645633E-02 6.96328072119629894E-04
1.98901084E+00 1.23894434695813682E-01 7.03557918128788870E-04 -5.63331291573183485E-02 6.98479828389274174E-04
1.99691514E+00 1.23888791255547165E-01 7.05782519087739331E-04 -5.61264902843083557E-02 7.00644385813152851E-04
2.00481888E+00 1.23883130432184158E-01 7.08020843784297384E-04 -5.59124493928294039E-02 7.02821772151464037E-04
2.01272205E+00 1.23877452135499874E-01 7.10272932741495768E-04 -5.56910388693433317E-02 7.05012015127738883E-04
2.02062461E+00 1.23871756274293990E-01 7.12538826589153001E-04 -5.54622929198199249E-02 7.07215142440763256E-04
2.02852656E+00 1.23866042756521133E-01 7.14818566075182699E-04 -5.52262475449416673E-02 7.09431181776340024E-04
2.03642787E+00 1.23860311489131625E-01 7.17112192077173937E-04 -5.49829405136234295E-02 7.11660160820007403E-04
2.04432851E+00 1.23854562378137412E-01 7.19419745614451153E-04 -5.47324113329273193E-02 7.13902107269507929E-04
2.05222848E+00 1.23848795328556721E-01 7.21741267860741536E-04 -5.44747012214270437E-02 7.16157048848460901E-04
2.06012774E+00 1.23843010244399712E-01 7.24076800156531674E-04 -5.42098959102738434E-02 7.18425013319780141E-04
2.06802630E+00 1.23837207028631852E-01 7.26426384022533893E-04 -5.39379000796477853E-02 7.20706028499656513E-04
2.07592412E+00 1.23831385583174330E-01 7.28790061173111708E-04 -5.36589236319339538E-02 7.23000122272248868E-04
2.08382120E+00 1.23825545808875809E-01 7.31167873529594051E-04 -5.33729353769826498E-02 7.25307322604570133E-04
2.09171751E+00 1.23819687605443665E-01 7.33559863235440216E-04 -5.30799966343845006E-02 7.27627657561522707E-04
2.09961306E+00 1.23813810871507349E-01 7.35966072669622822E-04 -5.27801584975720953E-02 7.29961155322028134E-04
2.10750783E+00 1.23807915504468333E-01 7.38386544462559078E-04 -5.24734733026036571E-02 7.32307844194705210E-04
2.11540180E+00 1.23802001400642653E-01 7.40821321510605263E-04 -5.21599948379047398E-02 7.34667752634973054E-04
2.12329497E+00 1.23796068455072794E-01 7.43270446992088068E-04 -5.18397783127374709E-02 7.37040909261486529E-04
